NO,시군구,도로명,위도,경도,bus_count
1,서울특별시 광진구 화양동,동일로30길 31,37.5477031478558,127.069100912245,7
5,서울특별시 동대문구 전농동,왕산로 192,37.5795977760066,127.044610134844,7
9,서울특별시 종로구 숭인동,종로62길 23,37.5728440434339,127.019676934141,3
10,서울특별시 종로구 효제동,종로35길 12,37.5717984746063,127.004129353368,5
11,서울특별시 성동구 성수동2가,아차산로15길 10,37.5436962428787,127.062606836404,3
12,서울특별시 용산구 갈월동,한강대로 259,37.5415842490492,126.972412765985,6
14,서울특별시 중랑구 망우동,망우로58길 45,37.5962589310028,127.094239708313,5
15,서울특별시 광진구 구의동,아차산로 480,37.5404545279486,127.095243453597,5
16,서울특별시 동대문구 휘경동,이문로 34,37.590366180605,127.056577777177,2
17,서울특별시 성북구 동선동4가,동소문로27길 31,37.5957235430055,127.019986085485,2
18,서울특별시 동대문구 장안동,답십리로68길 31,37.5710534170736,127.06950304778,0
20,서울특별시 마포구 성산동,월드컵로34길 14,37.5650651601993,126.903940151185,5
21,서울특별시 마포구 성산동,모래내로1길 8,37.564766939793,126.904173247441,5
22,서울특별시 강서구 화곡동,화곡로 342,37.5541250502251,126.851747033493,3
23,서울특별시 서대문구 대현동,신촌역로 7,37.5573527481625,126.942500021232,8
24,서울특별시 서대문구 대현동,이화여대3길 14,37.5581319342,126.944965558143,7
25,서울특별시 강서구 염창동,공항대로 653-9,37.5477992757988,126.877477598749,4
26,서울특별시 양천구 신정동,목동서로 287,37.5215174537183,126.869076255667,4
27,서울특별시 마포구 공덕동,만리재로 90,37.5483131426938,126.959470599452,0
28,서울특별시 강서구 등촌동,양천로 396,37.5657202762574,126.845589450827,4
29,서울특별시 강서구 등촌동,공항대로59다길 39,37.5531586885452,126.865718968456,3
30,서울특별시 영등포구 신길동,영등포로 363,37.514562837386,126.918791878844,4
31,서울특별시 영등포구 양평동5가,양평로22가길 8,37.5387871820428,126.893520795069,4
33,서울특별시 강남구 개포동,개포로 623,37.494341198165,127.079647753194,1
34,서울특별시 영등포구 양평동2가,영등포로 32,37.5227720747174,126.884790255902,3
36,서울특별시 서초구 서초동,사임당로 178,37.4922279155329,127.029056271279,11
37,서울특별시 영등포구 당산동,버드나루로 129,37.5296306828558,126.907200322459,2
39,서울특별시 서초구 서초동,효령로55길 10,37.4852094743801,127.014668789154,8
40,서울특별시 영등포구 당산동6가,양평로 4,37.5323231019629,126.905668374121,4
41,서울특별시 강동구 명일동,고덕로 262,37.5546676606413,127.154622234195,2
42,서울특별시 강동구 천호동,성안로27길 57-18,37.5393694735523,127.132504074328,0
43,서울특별시 강동구 천호동,천호대로163길 29-11,37.5383439318603,127.130828582863,3
46,서울특별시 송파구 방이동,백제고분로51길 9,37.5160877033997,127.114295348456,5
47,서울특별시 송파구 방이동,올림픽로34길 5-23,37.5165606015761,127.111793636499,6
48,서울특별시 송파구 방이동,오금로11길 63-13,37.5154884370529,127.114490798568,4
49,서울특별시 강동구 길동,천호대로 1131,37.534798519761,127.13723890201,5
50,서울특별시 송파구 방이동,올림픽로34길 5-13,37.5164187045556,127.111304997116,5
51,서울특별시 금천구 독산동,벚꽃로12길 5,37.4651662131287,126.890663155521,2
52,서울특별시 영등포구 영등포동2가,영등포로 247,37.5194459168674,126.909029174535,6
54,서울특별시 구로구 구로동,구로중앙로18길 17,37.495243347795,126.890201031026,6
56,서울특별시 강서구 마곡동,마곡동로10길 23,37.5686751510585,126.839355910873,3
57,서울특별시 강서구 마곡동,양천로 344,37.5682660192783,126.840359563104,3
58,서울특별시 영등포구 영등포동2가,영등포로 249,37.5193373570157,126.909160524093,6
59,서울특별시 구로구 구로동,구일로 130,37.4966766678027,126.872108458484,0
60,서울특별시 구로구 구로동,가마산로 271,37.4963996027511,126.890291049446,6
61,서울특별시 금천구 독산동,시흥대로 315,37.4609911113644,126.896265163559,2
62,서울특별시 금천구 시흥동,시흥대로77길 24-5,37.4583866563086,126.897515786769,6
63,서울특별시 영등포구 양평동2가,선유서로25길 19,37.5245026993589,126.883941521256,2
64,서울특별시 송파구 잠실동,올림픽로8길 4-11,37.5111851724433,127.079324519028,2
65,서울특별시 동대문구 장안동,장한로27길 29,37.5729890434502,127.069928666925,0
66,서울특별시 성동구 도선동,고산자로 277,37.5644585416417,127.035872012436,0
67,서울특별시 중랑구 상봉동,망우로 275,37.5960076896898,127.08314906928,2
68,서울특별시 중구 황학동,난계로17길 48,37.5697467824607,127.020729059104,0
69,서울특별시 동대문구 이문동,이문로 168,37.6015517331196,127.062273317641,0
70,서울특별시 동대문구 답십리동,고미술로 71,37.5660958189944,127.055084670534,3
71,서울특별시 동대문구 이문동,이문로 197,37.6041196147328,127.061817600403,0
72,서울특별시 용산구 원효로3가,원효로 125,37.5337614412233,126.957133637099,6
73,서울특별시 용산구 원효로1가,원효로 251,37.5401969265455,126.968593322982,8
74,서울특별시 동대문구 청량리동,왕산로 239,37.5830461915113,127.048169864241,4
75,서울특별시 광진구 자양동,아차산로 353,37.5372444977042,127.08209431704,3
76,서울특별시 광진구 자양동,능동로 87,37.5391217174545,127.069633616599,6
77,서울특별시 광진구 화양동,동일로30길 23,37.5477092379564,127.068545520549,7
78,서울특별시 노원구 상계동,동일로246길 26,37.6781030157686,127.056303919151,9
79,서울특별시 동대문구 장안동,장한로24길 35,37.5705127421704,127.072772215516,0
80,서울특별시 성동구 용답동,천호대로 380-7,37.561560875022,127.061221939829,2
82,서울특별시 중랑구 상봉동,망우로 346,37.5974524780309,127.091369638781,6
83,서울특별시 강남구 세곡동,헌릉로569길 3,37.4668070363313,127.101361354568,4
84,서울특별시 서초구 서초동,사임당로 38,37.4880750904502,127.014262743844,2
87,서울특별시 송파구 잠실동,백제고분로19길 4-3,37.5052935863737,127.086890167585,5
88,서울특별시 영등포구 양평동6가,양평로28가길 8,37.5410173684696,126.889920198221,0
90,서울특별시 영등포구 당산동1가,당산로20길 24,37.523042239586,126.898699043635,3
91,서울특별시 영등포구 신길동,여의대방로 223,37.5068228885052,126.922744169929,3
93,서울특별시 동작구 상도동,상도로26가길 9,37.5037223920085,126.938459682908,5
94,서울특별시 관악구 봉천동,남부순환로220길 20,37.4804050770956,126.951487954634,8
95,서울특별시 강남구 역삼동,테헤란로52길 15,37.5031717841689,127.047936645535,3
96,서울특별시 영등포구 당산동,버드나루로23길 25,37.5285637278067,126.906870618009,3
98,서울특별시 영등포구 양평동5가,양평로21다길 14,37.537350780335,126.892002042795,3
99,서울특별시 영등포구 당산동3가,당산로33길 21,37.5275831659849,126.894644955823,5
103,서울특별시 구로구 구로동,구로중앙로28다길 12,37.5010594023394,126.889012861113,0
105,서울특별시 강서구 마곡동,마곡중앙로 161-11,37.5680142599276,126.826732885929,0
107,서울특별시 구로구 오류동,경인로 232,37.4969706131633,126.84649376062,2
108,서울특별시 금천구 독산동,범안로17길 55,37.4689634293678,126.893420843411,2
109,서울특별시 구로구 구로동,디지털로32가길 104,37.4795022069388,126.896082202276,4
110,서울특별시 영등포구 영등포동3가,영중로4길 9,37.5174648639129,126.907268554514,10
112,서울특별시 영등포구 영등포동1가,신길로 287,37.517189170546,126.911876090769,6
113,서울특별시 영등포구 영등포동1가,경인로108길 6,37.5171475577601,126.910933209245,6
115,서울특별시 영등포구 영등포동1가,경인로108길 4,37.5171284230418,126.910650330299,6
116,서울특별시 강서구 마곡동,마곡서로 170,37.5693037061292,126.825592637016,0
118,서울특별시 은평구 대조동,연서로26길 3-8,37.6175053509491,126.920453250347,8
119,서울특별시 강서구 등촌동,화곡로66길 87,37.5564900268993,126.858235528487,1
120,서울특별시 강서구 화곡동,화곡로 354-5,37.5548757756127,126.852622406038,4
122,서울특별시 강서구 화곡동,화곡로42나길 14-12,37.5467979489614,126.846938432377,3
123,서울특별시 강서구 가양동,양천로49길 34,37.5701637769997,126.840888097563,4
124,서울특별시 양천구 목동,공항대로 630,37.5465353390135,126.874714381046,2
126,서울특별시 양천구 신정동,오목로 147,37.5250701869996,126.853714930254,2
127,서울특별시 강서구 가양동,양천로47길 12,37.5709934300988,126.838117426586,0
128,서울특별시 강동구 길동,천호대로175길 42,37.5365024541122,127.137425545214,7
129,서울특별시 강동구 천호동,진황도로27길 23,37.5394669965987,127.131828859786,2
131,서울특별시 강동구 성내동,올림픽로62길 29,37.5365787454565,127.12453001115,7
134,서울특별시 송파구 문정동,정의로7길 13,37.4852878303815,127.115119595215,0
135,서울특별시 송파구 방이동,백제고분로51길 23,37.5165079479868,127.112872556894,5
136,서울특별시 송파구 문정동,송파대로 145,37.4834277630334,127.123013623398,2
137,서울특별시 송파구 거여동,위례송파로3길 12,37.4862028491137,127.14281243948,4
138,서울특별시 송파구 방이동,오금로11길 43-16,37.5163610405323,127.11254091088,6
139,서울특별시 강동구 길동,천중로42길 68,37.5381577140775,127.138399951103,4
140,서울특별시 송파구 방이동,백제고분로 507,37.5156589474228,127.115098024419,4
144,서울특별시 금천구 시흥동,시흥대로61길 16,37.4540224162715,126.899714335865,11
145,서울특별시 영등포구 영등포동1가,경인로114길 12,37.5183384343738,126.914372707655,6
146,서울특별시 구로구 오류동,경인로20나길 12,37.495162312938,126.84307898644,4
153,서울특별시 강서구 마곡동,마곡서1로 115-1,37.5667077205368,126.818571159801,2
154,서울특별시 강서구 마곡동,마곡중앙로 161-22,37.568638335633,126.82578514534,0
155,서울특별시 강서구 마곡동,강서로 419,37.5629853472673,126.839209217691,4
157,서울특별시 금천구 가산동,가산디지털2로 127-33,37.4783834911311,126.877791132027,3
158,서울특별시 구로구 구로동,공원로8길 30-12,37.5028352074983,126.8911578846,0
161,서울특별시 영등포구 영등포동2가,버드나루로7길 11,37.5226817423301,126.909687585756,0
162,서울특별시 구로구 고척동,중앙로 18,37.4995625059278,126.864595226568,4
163,서울특별시 영등포구 영등포동8가,영중로 114-8,37.5264634557176,126.90602724648,10
165,서울특별시 용산구 한강로3가,이촌로 1,37.5313838478733,126.955345962773,2
166,서울특별시 중구 황학동,마장로 110,37.5678208194017,127.021703335521,4
167,서울특별시 종로구 숭인동,난계로29가길 17,37.573720704958,127.02272351702,6
168,서울특별시 동대문구 청량리동,왕산로 297,37.5870446914389,127.052235042822,8
169,서울특별시 용산구 후암동,두텁바위로58길 7,37.5503012605916,126.982445755684,0
170,서울특별시 강북구 수유동,덕릉로 82,37.6344266074982,127.022843274109,4
171,서울특별시 동대문구 답십리동,천호대로 289,37.5668988918932,127.053284511547,2
172,서울특별시 중랑구 면목동,겸재로44길 21,37.5884404467997,127.089306562994,2
173,서울특별시 성동구 성수동1가,왕십리로8길 6,37.5462478202618,127.045380785526,0
174,서울특별시 노원구 상계동,상계로 32,37.6550293412945,127.058734183791,6
176,서울특별시 성북구 보문동4가,보문로 78,37.5822841970101,127.021312416735,4
177,서울특별시 중구 충무로5가,퇴계로49길 14,37.5633945987251,126.999994227546,0
179,서울특별시 동대문구 장안동,장한로 99,37.5697552196555,127.069729702944,0
180,서울특별시 동대문구 휘경동,이문로 42-1,37.5912023549654,127.057027923197,1
181,서울특별시 동대문구 이문동,휘경로 5-5,37.5965324206096,127.061032715588,0
184,서울특별시 도봉구 창동,도봉로104길 111-7,37.644391040632,127.037918916682,0
185,서울특별시 성동구 도선동,왕십리로 332,37.563048284529,127.033158634924,2
186,서울특별시 동대문구 답십리동,천호대로 319,37.5648154905761,127.056069477856,3
189,서울특별시 도봉구 창동,도봉로110마길 42,37.6444647427591,127.03619258933,0
190,서울특별시 동대문구 휘경동,회기로28길 7,37.5895690481072,127.056441077332,3
193,서울특별시 중구 황학동,난계로17길 40,37.5696235367908,127.021177502758,0
194,서울특별시 동대문구 휘경동,망우로 29,37.5887359922963,127.056813067566,3
195,서울특별시 서초구 서초동,효령로77길 34,37.4919941549832,127.028848796506,9
196,서울특별시 서초구 서초동,효령로79길 1,37.4899248383418,127.030182391973,10
197,서울특별시 관악구 남현동,승방6길 26,37.4747513596135,126.980298616627,6
198,서울특별시 영등포구 대림동,도림천로19길 11,37.486586968186,126.900207675003,1
199,서울특별시 관악구 봉천동,청룡3길 17,37.4808246437014,126.947206865936,4
200,서울특별시 영등포구 문래동3가,문래북로 58-8,37.5203819705959,126.891431944387,3
201,서울특별시 동작구 신대방동,시흥대로 596,37.4856282661036,126.904310488692,6
202,서울특별시 영등포구 신길동,영등포로 402,37.5129380641933,126.922696356089,3
203,서울특별시 강남구 역삼동,도곡로3길 19,37.4913752931702,127.032510770743,9
204,서울특별시 영등포구 당산동,버드나루로 142,37.5308453395727,126.907336730539,4
206,서울특별시 동작구 노량진동,노들로2길 7,37.5141942939247,126.938586139882,5
208,서울특별시 서초구 서초동,효령로 431,37.489649639656,127.030652556058,12
209,서울특별시 강남구 자곡동,자곡로 192,37.4744693015664,127.103972215768,6
210,서울특별시 강남구 자곡동,자곡로 180,37.4737132093812,127.103418806316,5
211,서울특별시 강남구 삼성동,삼성로95길 9,37.507862193294,127.054869824104,4
214,서울특별시 서초구 서초동,반포대로18길 36,37.4872095260345,127.011468498188,4
215,서울특별시 서초구 서초동,서초대로73길 54,37.5020135169887,127.024071206653,19
216,서울특별시 서초구 서초동,효령로53길 21,37.485501901176,127.013496898963,8
217,서울특별시 은평구 역촌동,진흥로 35,37.6007748028729,126.91927455229,2
219,서울특별시 강서구 화곡동,곰달래로16길 34,37.528536623642,126.840169245366,4
220,서울특별시 마포구 공덕동,만리재로 113,37.5502953172615,126.96046821225,0
222,서울특별시 은평구 진관동,통일로 1010,37.6327971461007,126.918571397928,7
223,서울특별시 마포구 도화동,도화길 43,37.5417888185389,126.950254336175,4
224,서울특별시 양천구 목동,목동서로 133-3,37.5318082406931,126.875661656254,3
225,서울특별시 강서구 등촌동,화곡로64길 28,37.5569080317377,126.854704567159,6
226,서울특별시 마포구 성산동,월드컵로36길 14,37.5659372398629,126.903065437225,2
227,서울특별시 은평구 진관동,진관3로 33,37.6397528801196,126.919945513653,1
230,서울특별시 마포구 신공덕동,만리재로 67,37.5470340591744,126.957351227565,0
231,서울특별시 강서구 화곡동,강서로7길 20-22,37.530184231504,126.845892061163,4
232,서울특별시 마포구 상암동,월드컵북로54길 25,37.5820926424763,126.888984720113,6
233,서울특별시 마포구 성산동,모래내로 5,37.5642319982898,126.903705453295,6
234,서울특별시 마포구 성산동,모래내로1길 17,37.5652810721579,126.902879640142,3
235,서울특별시 강서구 화곡동,화곡로 252,37.5473488038534,126.846163963712,3
236,서울특별시 강서구 가양동,양천로57길 10-11,37.5631717283618,126.852934754398,9
239,서울특별시 강서구 화곡동,곰달래로 72,37.5299152927603,126.840871924478,5
241,서울특별시 동대문구 전농동,왕산로 186,37.5793755754741,127.044171994493,7
242,서울특별시 중구 쌍림동,동호로 318,37.5627439491058,127.003075672764,0
243,서울특별시 동대문구 청량리동,왕산로 295,37.5869332665142,127.052172014083,7
244,서울특별시 노원구 공릉동,화랑로 449-7,37.6186882241185,127.076878936299,9
245,서울특별시 성동구 성수동2가,성수일로12가길 6,37.5492686751441,127.052783542886,4
246,서울특별시 용산구 한강로2가,한강대로43길 13,37.5315632340948,126.96914656435,2
247,서울특별시 송파구 방이동,오금로11길 45,37.515887861284,127.112227780723,7
249,서울특별시 강서구 마곡동,마곡중앙로 161-1,37.5678656599047,126.827453357716,0
250,서울특별시 금천구 가산동,남부순환로112길 1-20,37.4774492382703,126.895651024705,4
255,서울특별시 영등포구 영등포동1가,경인로112길 4-7,37.5177406748945,126.913460654815,3
257,서울특별시 동작구 상도1동,매봉로 13,37.5058900512822,126.950162127207,2
258,서울특별시 강남구 청담동,학동로 437-6,37.5192480040422,127.048913187466,3
259,서울특별시 관악구 봉천동,행운1마길 40,37.4825207567599,126.954718160946,5
260,서울특별시 영등포구 신길동,영등포로57길 9,37.5173812080703,126.91779600727,3
261,서울특별시 관악구 신림동,시흥대로 558-1,37.4827842965972,126.901969289183,8
262,서울특별시 관악구 신림동,난곡로 324,37.4830304548744,126.914626482561,8
263,서울특별시 관악구 봉천동,남부순환로218길 18,37.4805165785367,126.950299393297,7
266,서울특별시 관악구 봉천동,관악로13길 25,37.4792348775474,126.950692441455,7
268,서울특별시 관악구 봉천동,보라매로 25,37.491815870852,126.926636482985,4
269,서울특별시 영등포구 문래동6가,문래로 33,37.5206339040479,126.885622492031,3
271,서울특별시 관악구 봉천동,남부순환로 1755,37.4823496324511,126.945295028276,4
274,서울특별시 강남구 자곡동,자곡로 202,37.4747691320118,127.105019940623,6
275,서울특별시 강남구 자곡동,자곡로 201,37.4753775851032,127.104713854582,7
276,서울특별시 영등포구 당산동3가,당산로29길 1,37.5257872927194,126.894952023319,3
279,서울특별시 영등포구 신길동,신길로38길 16,37.5056226248805,126.912731590419,4
280,서울특별시 강남구 역삼동,언주로93길 25,37.5032426397499,127.040101164357,2
281,서울특별시 영등포구 신길동,영등포로 394,37.5131651771106,126.921693067193,4
282,서울특별시 강남구 역삼동,테헤란로27길 8-14,37.5022361883679,127.039109931509,4
283,서울특별시 영등포구 당산동,버드나루로 116,37.5285194959594,126.908261412358,3
284,서울특별시 강남구 역삼동,강남대로66길 14,37.4916753819252,127.03198543169,11
285,서울특별시 영등포구 당산동,버드나루로19길 8,37.5286037573754,126.907131339235,3
287,서울특별시 강동구 천호동,천호대로161길 7,37.5377183446615,127.128552453545,5
288,서울특별시 송파구 오금동,마천로 119,37.5055112592872,127.132983573587,5
289,서울특별시 강동구 명일동,동남로75길 27,37.5539579257605,127.154637177627,2
290,서울특별시 강동구 명일동,고덕로 266,37.5546936843646,127.15511458665,3
293,서울특별시 송파구 방이동,올림픽로34길 6,37.5160710931208,127.110445833881,4
295,서울특별시 송파구 방이동,오금로11길 49,37.5156722663916,127.112685000802,5
296,서울특별시 송파구 방이동,오금로11길 43,37.5159046190612,127.111848762276,5
297,서울특별시 송파구 방이동,백제고분로51길 7,37.5158226257174,127.114669802108,4
300,서울특별시 송파구 문정동,법원로4길 10,37.4826157890248,127.122826416048,3
301,서울특별시 송파구 문정동,법원로4길 6,37.4822689292335,127.122103602934,4
302,서울특별시 강동구 천호동,성안로27길 57-27,37.5392391480297,127.132701062029,0
303,서울특별시 강동구 길동,천중로40길 78,37.5377154640378,127.137353320911,3
304,서울특별시 마포구 공덕동,만리재로 104,37.549465243182,126.960515387504,0
305,서울특별시 강서구 등촌동,화곡로64길 63,37.5563022820869,126.856687203461,3
306,서울특별시 마포구 도화동,마포대로 73,37.5423231972151,126.948977496421,3
307,서울특별시 강서구 등촌동,공항대로45가길 11,37.5560635209115,126.853677792942,6
308,서울특별시 강서구 등촌동,공항대로 505,37.5524898298296,126.862699806292,2
309,서울특별시 마포구 노고산동,신촌로12길 53,37.5541746800318,126.933288612162,6
310,서울특별시 양천구 목동,목동중앙북로7나길 33,37.5496927924557,126.865852383428,2
312,서울특별시 마포구 염리동,독막로 295,37.5447553941086,126.94602571797,4
314,서울특별시 강서구 화곡동,강서로 146,37.5400742962136,126.841915191862,7
317,서울특별시 마포구 성산동,월드컵로34길 13,37.5654463222229,126.903548142922,2
322,서울특별시 마포구 합정동,월드컵로3길 14,37.5510079695241,126.91164899787,9
327,서울특별시 마포구 공덕동,만리재로 105,37.5497044598451,126.959984745351,0
328,서울특별시 도봉구 창동,마들로16길 20,37.6614660757486,127.047903154697,5
329,서울특별시 동대문구 답십리동,사가정로 6,37.5701609651972,127.04951606332,0
330,서울특별시 성동구 용답동,자동차시장1길 35,37.561257139914,127.061586024569,2
333,서울특별시 성동구 용답동,자동차시장1길 25,37.5614264803673,127.060456490565,2
334,서울특별시 강북구 수유동,도봉로 277,37.6331541124473,127.023013274397,3
335,서울특별시 성동구 용답동,가람길 287,37.5597364861226,127.069454279468,3
336,서울특별시 광진구 화양동,광나루로14길 24,37.5471550065086,127.068281348386,7
337,서울특별시 종로구 종로5가,종로 210,37.5706678817379,127.001207239452,5
338,서울특별시 동대문구 신설동,청계천로 443,37.5712774953101,127.026522468656,0
339,서울특별시 동대문구 장안동,천호대로 385,37.5623035492838,127.061945791469,2
340,서울특별시 광진구 중곡동,능동로38길 38,37.556943630641,127.081750818783,3
341,서울특별시 동대문구 답십리동,천호대로 249,37.5692269047422,127.050152954668,0
342,서울특별시 중랑구 상봉동,상봉로25나길 19,37.5954161725039,127.09016630418,6
343,서울특별시 성동구 송정동,광나루로 237,37.5497167921925,127.056377742813,3
345,서울특별시 중구 황학동,난계로 169,37.5665748058672,127.023261376536,6
346,서울특별시 중랑구 신내동,용마산로 636,37.6078742255769,127.101623827949,4
347,서울특별시 동대문구 이문동,이문로 166,37.6013152280643,127.062263947843,0
348,서울특별시 동대문구 답십리동,천호대로 247,37.5694964097893,127.049899466273,0
349,서울특별시 도봉구 창동,도봉로110라길 70-4,37.6429994459525,127.035984301733,0
350,서울특별시 성동구 행당동,왕십리로 309,37.5613776986706,127.034582633625,4
351,서울특별시 동대문구 용두동,왕산로 67,37.578121109921,127.030888711728,7
356,서울특별시 성북구 동선동1가,동소문로24길 36,37.5920819486987,127.018677432077,4
357,서울특별시 용산구 문배동,백범로90길 90,37.5377465400136,126.96883309004,6
358,서울특별시 동대문구 전농동,답십리로1길 39-5,37.5794760995018,127.044959200995,7
359,서울특별시 동대문구 전농동,왕산로 294,37.5863662658054,127.0523888878,8
360,서울특별시 동대문구 전농동,왕산로 190,37.579515216337,127.044447176728,7
362,서울특별시 용산구 문배동,백범로90길 12,37.5371597784296,126.968380751407,5
363,서울특별시 영등포구 영등포동1가,경인로114길 26,37.5177959651319,126.915785586259,5
364,서울특별시 금천구 시흥동,시흥대로57길 19-37,37.4524280132662,126.899113740031,9
365,서울특별시 금천구 시흥동,시흥대로 224,37.4539384154465,126.901396188424,12
369,서울특별시 강서구 마곡동,마곡중앙5로1길 25,37.5692420716795,126.826138036672,0
371,서울특별시 금천구 가산동,가산로5길 15,37.4734532435361,126.893710545207,3
372,서울특별시 금천구 독산동,두산로9길 27,37.4716801966576,126.892570830127,1
373,서울특별시 구로구 신도림동,경인로67나길 45,37.513294520181,126.880621353721,0
375,서울특별시 구로구 구로동,도림천로 446,37.4859189241409,126.898472399133,5
376,서울특별시 구로구 구로동,가마산로27길 11-15,37.4969605265217,126.891023698083,4
377,서울특별시 구로구 구로동,공원로6길 25,37.5021870387072,126.891663672056,0
378,서울특별시 구로구 구로동,구로중앙로18길 23,37.4953573579861,126.890430534805,6
379,서울특별시 구로구 구로동,구일로10길 27,37.4959404465654,126.872266560677,0
380,서울특별시 금천구 가산동,서부샛길 714,37.4839279816687,126.875077126898,9
381,서울특별시 금천구 독산동,벚꽃로 154-1,37.4689248258264,126.888781963374,7
384,서울특별시 금천구 가산동,디지털로10길 69,37.475300231939,126.890853923229,3
385,서울특별시 금천구 시흥동,시흥대로77길 30,37.4582266513497,126.897221570725,7
388,서울특별시 구로구 구로동,공원로6가길 8,37.5021327598939,126.891425690169,0
390,서울특별시 구로구 구로동,디지털로32가길 25,37.4821488683208,126.898930994884,7
391,서울특별시 영등포구 영등포동7가,국회대로55길 4,37.525674408808,126.908617630549,6
395,서울특별시 강서구 마곡동,마곡중앙6로 85,37.5602455642568,126.836884719112,5
401,서울특별시 영등포구 영등포동2가,영등포로53길 33,37.5209033238635,126.909426496473,4
403,서울특별시 금천구 독산동,시흥대로102길 29,37.4648321514436,126.898267047491,5
404,서울특별시 금천구 독산동,범안로13길 9,37.4670119402293,126.892239408283,1
406,서울특별시 금천구 독산동,벚꽃로 110,37.465030244929,126.890462487001,2
408,서울특별시 강서구 화곡동,국회대로 155,37.5286624038451,126.852207209083,0
411,서울특별시 마포구 성산동,모래내로3길 3,37.564631511842,126.905391881238,3
412,서울특별시 마포구 성산동,모래내로3길 7,37.56489231717,126.904902241393,4
414,서울특별시 마포구 성산동,모래내로1길 9,37.5646289957591,126.90361790133,6
416,서울특별시 마포구 도화동,마포대로 67,37.5418287968116,126.948305592796,3
418,서울특별시 마포구 상수동,와우산로 12,37.5455947033464,126.92314458881,0
423,서울특별시 마포구 아현동,마포대로 204,37.5520216887535,126.956533914305,4
424,서울특별시 마포구 공덕동,백범로 178,37.5438817651664,126.950076196083,6
425,서울특별시 강서구 등촌동,화곡로64길 2,37.5572806227804,126.853561105277,6
431,서울특별시 서초구 우면동,양재대로2길 100-61,37.4564873460533,127.015933342007,5
433,서울특별시 강남구 삼성동,테헤란로63길 9,37.5057545438943,127.050042038224,3
434,서울특별시 강남구 역삼동,테헤란로14길 13,37.4985493670374,127.033524543049,3
437,서울특별시 강남구 역삼동,봉은사로 174,37.5067635932942,127.033106579873,2
439,서울특별시 강남구 역삼동,테헤란로8길 7,37.4984382283431,127.031728667655,6
440,서울특별시 영등포구 문래동6가,문래북로 10-3,37.521000998812,126.886490363522,3
442,서울특별시 관악구 봉천동,봉천로 265-1,37.4884302723601,126.931018852477,4
443,서울특별시 관악구 봉천동,관악로17길 9,37.4806186063628,126.951245075921,7
444,서울특별시 영등포구 당산동3가,국회대로36길 17,37.5257144999376,126.898359325917,3
445,서울특별시 관악구 봉천동,남부순환로226길 28,37.4794751441859,126.953501339358,6
446,서울특별시 영등포구 여의도동,은행로 54,37.5297624159786,126.924537457026,5
447,서울특별시 강남구 역삼동,테헤란로4길 34,37.4961455263205,127.030360514463,13
448,서울특별시 영등포구 양평동2가,영등포로3길 23,37.5256801252157,126.883115896854,0
449,서울특별시 영등포구 당산동5가,당산로45길 1,37.5332342860396,126.900510317023,9
450,서울특별시 동작구 노량진동,노량진로 140,37.512756878817,126.941700638806,9
451,서울특별시 영등포구 당산동4가,영신로 219,37.5273867773469,126.902878107486,2
452,서울특별시 영등포구 당산동,버드나루로 146,37.5311400762332,126.907246422327,4
455,서울특별시 영등포구 양평동2가,영등포로3길 15,37.5248984500544,126.883332510461,2
457,서울특별시 강동구 성내동,올림픽로62길 9-12,37.5368367081097,127.123752567161,5
458,서울특별시 강동구 고덕동,고덕로 399,37.5574405229047,127.16967893433,5
465,서울특별시 송파구 방이동,오금로11길 61-17,37.5158267549265,127.11412754259,4
467,서울특별시 강동구 천호동,천호대로161길 15-6,37.5380451154899,127.128655186239,7
469,서울특별시 송파구 문정동,충민로 5,37.480086167345,127.119170678483,2
471,서울특별시 종로구 숭인동,종로65길 12-10,37.5751147938081,127.020366259362,4
472,서울특별시 종로구 숭인동,난계로 241,37.5732544172469,127.022842009254,3
473,서울특별시 광진구 구의동,아차산로55길 11,37.5379191510552,127.086409911051,3
474,서울특별시 광진구 구의동,자양로 154,37.5412450356097,127.084004180442,5
475,서울특별시 성북구 동선동4가,아리랑로 16,37.5942139280296,127.016512855066,4
476,서울특별시 성북구 석관동,화랑로 230,37.6096238642115,127.055250512117,0
477,서울특별시 종로구 내수동,사직로8길 42,37.5737729016185,126.973125723031,4
478,서울특별시 동대문구 용두동,청계천로 505,37.570838864607,127.032730469659,2
479,서울특별시 동대문구 용두동,왕산로 77,37.5784473402536,127.03197756934,5
480,서울특별시 광진구 구의동,아차산로 417,37.5381239238995,127.088870984443,3
481,서울특별시 종로구 창신동,종로 339-10,37.5735567710197,127.015122262818,2
483,서울특별시 동대문구 휘경동,망우로21길 26,37.5905213231469,127.061632435756,3
484,서울특별시 성북구 보문동5가,보문로 75,37.5820043362605,127.02087623838,4
485,서울특별시 중구 광희동2가,퇴계로 329-5,37.5647509410716,127.008243893412,4
490,서울특별시 동대문구 이문동,이문로 145,37.5995831152996,127.061669692128,0
491,서울특별시 도봉구 방학동,노해로63가길 229,37.6623241254786,127.044330580665,5
494,서울특별시 동대문구 장안동,한천로24길 77,37.5691365827445,127.068985894114,0
495,서울특별시 광진구 구의동,아차산로 405,37.5378485471498,127.087586102902,2
497,서울특별시 동대문구 신설동,한빛로 20,37.5773795305491,127.025484604347,8
498,서울특별시 광진구 화양동,능동로 172,37.5459839659666,127.073985418983,6
